location,date,total_cases,total_deaths
United States,2020-08-29,5679525.0,181616.0
United States,2020-08-30,5974471.0,187959.0
United States,2020-08-31,5974471.0,187959.0
United States,2020-09-01,5974471.0,187959.0
United States,2020-09-02,5974471.0,187959.0
United States,2020-09-03,5974471.0,187959.0
United States,2020-09-04,5974471.0,187959.0
United States,2020-09-05,5974471.0,187959.0
United States,2020-09-06,6269724.0,193664.0
United States,2020-09-07,6269724.0,193664.0
United States,2020-09-08,6269724.0,193664.0
United States,2020-09-09,6269724.0,193664.0
United States,2020-09-10,6269724.0,193664.0
United States,2020-09-11,6269724.0,193664.0
United States,2020-09-12,6269724.0,193664.0
United States,2020-09-13,6515345.0,198641.0
United States,2020-09-14,6515345.0,198641.0
United States,2020-09-15,6515345.0,198641.0
United States,2020-09-16,6515345.0,198641.0
United States,2020-09-17,6515345.0,198641.0
United States,2020-09-18,6515345.0,198641.0
United States,2020-09-19,6515345.0,198641.0
United States,2020-09-20,6796322.0,203817.0
United States,2020-09-21,6796322.0,203817.0
United States,2020-09-22,6796322.0,203817.0
United States,2020-09-23,6796322.0,203817.0
United States,2020-09-24,6796322.0,203817.0
United States,2020-09-25,6796322.0,203817.0
United States,2020-09-26,6796322.0,203817.0
United States,2020-09-27,7101096.0,208593.0
United States,2020-09-28,7101096.0,208593.0
United States,2020-09-29,7101096.0,208593.0
United States,2020-09-30,7101096.0,208593.0
United States,2020-10-01,7101096.0,208593.0
United States,2020-10-02,7101096.0,208593.0
United States,2020-10-03,7101096.0,208593.0
United States,2020-10-04,7399444.0,213280.0
United States,2020-10-05,7399444.0,213280.0
United States,2020-10-06,7399444.0,213280.0
United States,2020-10-07,7399444.0,213280.0
United States,2020-10-08,7399444.0,213280.0
United States,2020-10-09,7399444.0,213280.0
United States,2020-10-10,7399444.0,213280.0
United States,2020-10-11,7733693.0,217895.0
United States,2020-10-12,7733693.0,217895.0
United States,2020-10-13,7733693.0,217895.0
United States,2020-10-14,7733693.0,217895.0
United States,2020-10-15,7733693.0,217895.0
United States,2020-10-16,7733693.0,217895.0
United States,2020-10-17,7733693.0,217895.0
United States,2020-10-18,8121327.0,222696.0
United States,2020-10-19,8121327.0,222696.0
United States,2020-10-20,8121327.0,222696.0
United States,2020-10-21,8121327.0,222696.0
United States,2020-10-22,8121327.0,222696.0
United States,2020-10-23,8121327.0,222696.0
United States,2020-10-24,8121327.0,222696.0
United States,2020-10-25,8570765.0,228419.0
United States,2020-10-26,8570765.0,228419.0
United States,2020-10-27,8570765.0,228419.0
United States,2020-10-28,8570765.0,228419.0
United States,2020-10-29,8570765.0,228419.0
United States,2020-10-30,8570765.0,228419.0
United States,2020-10-31,8570765.0,228419.0
United States,2020-11-01,9130159.0,234515.0
United States,2020-11-02,9130159.0,234515.0
United States,2020-11-03,9130159.0,234515.0
United States,2020-11-04,9130159.0,234515.0
United States,2020-11-05,9130159.0,234515.0
United States,2020-11-06,9130159.0,234515.0
United States,2020-11-07,9130159.0,234515.0
United States,2020-11-08,9920253.0,241719.0
United States,2020-11-09,9920253.0,241719.0
United States,2020-11-10,9920253.0,241719.0
United States,2020-11-11,9920253.0,241719.0
United States,2020-11-12,9920253.0,241719.0
United States,2020-11-13,9920253.0,241719.0
United States,2020-11-14,9920253.0,241719.0
United States,2020-11-15,10925098.0,250436.0
United States,2020-11-16,10925098.0,250436.0
United States,2020-11-17,10925098.0,250436.0
United States,2020-11-18,10925098.0,250436.0
United States,2020-11-19,10925098.0,250436.0
United States,2020-11-20,10925098.0,250436.0
United States,2020-11-21,10925098.0,250436.0
United States,2020-11-22,12100581.0,261256.0
United States,2020-11-23,12100581.0,261256.0
United States,2020-11-24,12100581.0,261256.0
United States,2020-11-25,12100581.0,261256.0
United States,2020-11-26,12100581.0,261256.0
United States,2020-11-27,12100581.0,261256.0
United States,2020-11-28,12100581.0,261256.0
United States,2020-11-29,13262982.0,273206.0
United States,2020-11-30,13262982.0,273206.0
United States,2020-12-01,13262982.0,273206.0
United States,2020-12-02,13262982.0,273206.0
United States,2020-12-03,13262982.0,273206.0
United States,2020-12-04,13262982.0,273206.0
United States,2020-12-05,13262982.0,273206.0
United States,2020-12-06,14543914.0,288007.0
United States,2020-12-07,14543914.0,288007.0
United States,2020-12-08,14543914.0,288007.0
United States,2020-12-09,14543914.0,288007.0
United States,2020-12-10,14543914.0,288007.0
United States,2020-12-11,14543914.0,288007.0
United States,2020-12-12,14543914.0,288007.0
United States,2020-12-13,16012396.0,305721.0
United States,2020-12-14,16012396.0,305721.0
United States,2020-12-15,16012396.0,305721.0
United States,2020-12-16,16012396.0,305721.0
United States,2020-12-17,16012396.0,305721.0
United States,2020-12-18,16012396.0,305721.0
United States,2020-12-19,16012396.0,305721.0
United States,2020-12-20,17530324.0,324587.0
United States,2020-12-21,17530324.0,324587.0
United States,2020-12-22,17530324.0,324587.0
United States,2020-12-23,17530324.0,324587.0
United States,2020-12-24,17530324.0,324587.0
United States,2020-12-25,17530324.0,324587.0
United States,2020-12-26,17530324.0,324587.0
United States,2020-12-27,18890446.0,342920.0
United States,2020-12-28,18890446.0,342920.0
United States,2020-12-29,18890446.0,342920.0
United States,2020-12-30,18890446.0,342920.0
United States,2020-12-31,18890446.0,342920.0
United States,2021-01-01,18890446.0,342920.0
United States,2021-01-02,18890446.0,342920.0
United States,2021-01-03,20271441.0,362570.0
United States,2021-01-04,20271441.0,362570.0
United States,2021-01-05,20271441.0,362570.0
United States,2021-01-06,20271441.0,362570.0
United States,2021-01-07,20271441.0,362570.0
United States,2021-01-08,20271441.0,362570.0
United States,2021-01-09,20271441.0,362570.0
United States,2021-01-10,21938592.0,384067.0
United States,2021-01-11,21938592.0,384067.0
United States,2021-01-12,21938592.0,384067.0
United States,2021-01-13,21938592.0,384067.0
United States,2021-01-14,21938592.0,384067.0
United States,2021-01-15,21938592.0,384067.0
United States,2021-01-16,21938592.0,384067.0
United States,2021-01-17,23528547.0,407379.0
United States,2021-01-18,23528547.0,407379.0
United States,2021-01-19,23528547.0,407379.0
United States,2021-01-20,23528547.0,407379.0
United States,2021-01-21,23528547.0,407379.0
United States,2021-01-22,23528547.0,407379.0
United States,2021-01-23,23528547.0,407379.0
United States,2021-01-24,24794408.0,429874.0
United States,2021-01-25,24794408.0,429874.0
United States,2021-01-26,24794408.0,429874.0
United States,2021-01-27,24794408.0,429874.0
United States,2021-01-28,24794408.0,429874.0
United States,2021-01-29,24794408.0,429874.0
United States,2021-01-30,24794408.0,429874.0
United States,2021-01-31,25863033.0,452123.0
United States,2021-02-01,25863033.0,452123.0
United States,2021-02-02,25863033.0,452123.0
United States,2021-02-03,25863033.0,452123.0
United States,2021-02-04,25863033.0,452123.0
United States,2021-02-05,25863033.0,452123.0
United States,2021-02-06,25863033.0,452123.0
United States,2021-02-07,26720283.0,472223.0
United States,2021-02-08,26720283.0,472223.0
United States,2021-02-09,26720283.0,472223.0
United States,2021-02-10,26720283.0,472223.0
United States,2021-02-11,26720283.0,472223.0
United States,2021-02-12,26720283.0,472223.0
United States,2021-02-13,26720283.0,472223.0
United States,2021-02-14,27390855.0,492061.0
United States,2021-02-15,27390855.0,492061.0
United States,2021-02-16,27390855.0,492061.0
United States,2021-02-17,27390855.0,492061.0
United States,2021-02-18,27390855.0,492061.0
United States,2021-02-19,27390855.0,492061.0
United States,2021-02-20,27390855.0,492061.0
United States,2021-02-21,27864340.0,506493.0
United States,2021-02-22,27864340.0,506493.0
United States,2021-02-23,27864340.0,506493.0
United States,2021-02-24,27864340.0,506493.0
United States,2021-02-25,27864340.0,506493.0
United States,2021-02-26,27864340.0,506493.0
United States,2021-02-27,27864340.0,506493.0
United States,2021-02-28,28330091.0,519853.0
United States,2021-03-01,28330091.0,519853.0
United States,2021-03-02,28330091.0,519853.0
United States,2021-03-03,28330091.0,519853.0
United States,2021-03-04,28330091.0,519853.0
United States,2021-03-05,28330091.0,519853.0
United States,2021-03-06,28330091.0,519853.0
United States,2021-03-07,28750830.0,530299.0
United States,2021-03-08,28750830.0,530299.0
United States,2021-03-09,28750830.0,530299.0
United States,2021-03-10,28750830.0,530299.0
United States,2021-03-11,28750830.0,530299.0
United States,2021-03-12,28750830.0,530299.0
United States,2021-03-13,28750830.0,530299.0
United States,2021-03-14,29134830.0,538858.0
United States,2021-03-15,29134830.0,538858.0
United States,2021-03-16,29134830.0,538858.0
United States,2021-03-17,29134830.0,538858.0
United States,2021-03-18,29134830.0,538858.0
United States,2021-03-19,29134830.0,538858.0
United States,2021-03-20,29134830.0,538858.0
United States,2021-03-21,29514381.0,545122.0
United States,2021-03-22,29514381.0,545122.0
United States,2021-03-23,29514381.0,545122.0
United States,2021-03-24,29514381.0,545122.0
United States,2021-03-25,29514381.0,545122.0
United States,2021-03-26,29514381.0,545122.0
United States,2021-03-27,29514381.0,545122.0
United States,2021-03-28,29932199.0,551233.0
United States,2021-03-29,29932199.0,551233.0
United States,2021-03-30,29932199.0,551233.0
United States,2021-03-31,29932199.0,551233.0
United States,2021-04-01,29932199.0,551233.0
United States,2021-04-02,29932199.0,551233.0
United States,2021-04-03,29932199.0,551233.0
United States,2021-04-04,30382159.0,556585.0
United States,2021-04-05,30382159.0,556585.0
United States,2021-04-06,30382159.0,556585.0
United States,2021-04-07,30382159.0,556585.0
United States,2021-04-08,30382159.0,556585.0
United States,2021-04-09,30382159.0,556585.0
United States,2021-04-10,30382159.0,556585.0
United States,2021-04-11,30838109.0,561488.0
United States,2021-04-12,30838109.0,561488.0
United States,2021-04-13,30838109.0,561488.0
United States,2021-04-14,30838109.0,561488.0
United States,2021-04-15,30838109.0,561488.0
United States,2021-04-16,30838109.0,561488.0
United States,2021-04-17,30838109.0,561488.0
United States,2021-04-18,31305326.0,566363.0
United States,2021-04-19,31305326.0,566363.0
United States,2021-04-20,31305326.0,566363.0
United States,2021-04-21,31305326.0,566363.0
United States,2021-04-22,31305326.0,566363.0
United States,2021-04-23,31305326.0,566363.0
United States,2021-04-24,31305326.0,566363.0
United States,2021-04-25,31711421.0,571084.0
United States,2021-04-26,31711421.0,571084.0
United States,2021-04-27,31711421.0,571084.0
United States,2021-04-28,31711421.0,571084.0
United States,2021-04-29,31711421.0,571084.0
United States,2021-04-30,31711421.0,571084.0
United States,2021-05-01,31711421.0,571084.0
United States,2021-05-02,32049828.0,575577.0
United States,2021-05-03,32049828.0,575577.0
United States,2021-05-04,32049828.0,575577.0
United States,2021-05-05,32049828.0,575577.0
United States,2021-05-06,32049828.0,575577.0
United States,2021-05-07,32049828.0,575577.0
United States,2021-05-08,32049828.0,575577.0
United States,2021-05-09,32342152.0,580028.0
United States,2021-05-10,32342152.0,580028.0
United States,2021-05-11,32342152.0,580028.0
United States,2021-05-12,32342152.0,580028.0
United States,2021-05-13,32342152.0,580028.0
United States,2021-05-14,32342152.0,580028.0
United States,2021-05-15,32342152.0,580028.0
United States,2021-05-16,32575502.0,584001.0
United States,2021-05-17,32575502.0,584001.0
United States,2021-05-18,32575502.0,584001.0
United States,2021-05-19,32575502.0,584001.0
United States,2021-05-20,32575502.0,584001.0
United States,2021-05-21,32575502.0,584001.0
United States,2021-05-22,32575502.0,584001.0
United States,2021-05-23,32757111.0,587625.0
United States,2021-05-24,32757111.0,587625.0
United States,2021-05-25,32757111.0,587625.0
United States,2021-05-26,32757111.0,587625.0
United States,2021-05-27,32757111.0,587625.0
United States,2021-05-28,32757111.0,587625.0
United States,2021-05-29,32757111.0,587625.0
United States,2021-05-30,32904922.0,591159.0
United States,2021-05-31,32904922.0,591159.0
United States,2021-06-01,32904922.0,591159.0
United States,2021-06-02,32904922.0,591159.0
United States,2021-06-03,32904922.0,591159.0
United States,2021-06-04,32904922.0,591159.0
United States,2021-06-05,32904922.0,591159.0
United States,2021-06-06,33004034.0,593834.0
United States,2021-06-07,33004034.0,593834.0
United States,2021-06-08,33004034.0,593834.0
United States,2021-06-09,33004034.0,593834.0
United States,2021-06-10,33004034.0,593834.0
United States,2021-06-11,33004034.0,593834.0
United States,2021-06-12,33004034.0,593834.0
United States,2021-06-13,33103599.0,596458.0
United States,2021-06-14,33103599.0,596458.0
United States,2021-06-15,33103599.0,596458.0
United States,2021-06-16,33103599.0,596458.0
United States,2021-06-17,33103599.0,596458.0
United States,2021-06-18,33103599.0,596458.0
United States,2021-06-19,33103599.0,596458.0
United States,2021-06-20,33184226.0,598220.0
United States,2021-06-21,33184226.0,598220.0
United States,2021-06-22,33184226.0,598220.0
United States,2021-06-23,33184226.0,598220.0
United States,2021-06-24,33184226.0,598220.0
United States,2021-06-25,33184226.0,598220.0
United States,2021-06-26,33184226.0,598220.0
United States,2021-06-27,33271863.0,600321.0
United States,2021-06-28,33271863.0,600321.0
United States,2021-06-29,33271863.0,600321.0
United States,2021-06-30,33271863.0,600321.0
United States,2021-07-01,33271863.0,600321.0
United States,2021-07-02,33271863.0,600321.0
United States,2021-07-03,33271863.0,600321.0
United States,2021-07-04,33368900.0,602038.0
United States,2021-07-05,33368900.0,602038.0
United States,2021-07-06,33368900.0,602038.0
United States,2021-07-07,33368900.0,602038.0
United States,2021-07-08,33368900.0,602038.0
United States,2021-07-09,33368900.0,602038.0
United States,2021-07-10,33368900.0,602038.0
United States,2021-07-11,33655410.0,603547.0
United States,2021-07-12,33655410.0,603547.0
United States,2021-07-13,33655410.0,603547.0
United States,2021-07-14,33655410.0,603547.0
United States,2021-07-15,33655410.0,603547.0
United States,2021-07-16,33655410.0,603547.0
United States,2021-07-17,33655410.0,603547.0
United States,2021-07-18,33877989.0,605478.0
United States,2021-07-19,33877989.0,605478.0
United States,2021-07-20,33877989.0,605478.0
United States,2021-07-21,33877989.0,605478.0
United States,2021-07-22,33877989.0,605478.0
United States,2021-07-23,33877989.0,605478.0
United States,2021-07-24,33877989.0,605478.0
United States,2021-07-25,34237016.0,607562.0
United States,2021-07-26,34237016.0,607562.0
United States,2021-07-27,34237016.0,607562.0
United States,2021-07-28,34237016.0,607562.0
United States,2021-07-29,34237016.0,607562.0
United States,2021-07-30,34237016.0,607562.0
United States,2021-07-31,34237016.0,607562.0
United States,2021-08-01,34784102.0,610489.0
United States,2021-08-02,34784102.0,610489.0
United States,2021-08-03,34784102.0,610489.0
United States,2021-08-04,34784102.0,610489.0
United States,2021-08-05,34784102.0,610489.0
United States,2021-08-06,34784102.0,610489.0
United States,2021-08-07,34784102.0,610489.0
United States,2021-08-08,35527158.0,614942.0
United States,2021-08-09,35527158.0,614942.0
United States,2021-08-10,35527158.0,614942.0
United States,2021-08-11,35527158.0,614942.0
United States,2021-08-12,35527158.0,614942.0
United States,2021-08-13,35527158.0,614942.0
United States,2021-08-14,35527158.0,614942.0
United States,2021-08-15,36413622.0,620579.0
United States,2021-08-16,36413622.0,620579.0
United States,2021-08-17,36413622.0,620579.0
United States,2021-08-18,36413622.0,620579.0
United States,2021-08-19,36413622.0,620579.0
United States,2021-08-20,36413622.0,620579.0
United States,2021-08-21,36413622.0,620579.0
United States,2021-08-22,37433588.0,628634.0
United States,2021-08-23,37433588.0,628634.0
United States,2021-08-24,37433588.0,628634.0
United States,2021-08-25,37433588.0,628634.0
United States,2021-08-26,37433588.0,628634.0
United States,2021-08-27,37433588.0,628634.0
United States,2021-08-28,37433588.0,628634.0
United States,2021-08-29,38528478.0,638817.0
United States,2021-08-30,38528478.0,638817.0
United States,2021-08-31,38528478.0,638817.0
United States,2021-09-01,38528478.0,638817.0
United States,2021-09-02,38528478.0,638817.0
United States,2021-09-03,38528478.0,638817.0
United States,2021-09-04,38528478.0,638817.0
United States,2021-09-05,39672729.0,650526.0
United States,2021-09-06,39672729.0,650526.0
United States,2021-09-07,39672729.0,650526.0
United States,2021-09-08,39672729.0,650526.0
United States,2021-09-09,39672729.0,650526.0
United States,2021-09-10,39672729.0,650526.0
United States,2021-09-11,39672729.0,650526.0
United States,2021-09-12,40695299.0,662611.0
United States,2021-09-13,40695299.0,662611.0
United States,2021-09-14,40695299.0,662611.0
United States,2021-09-15,40695299.0,662611.0
United States,2021-09-16,40695299.0,662611.0
United States,2021-09-17,40695299.0,662611.0
United States,2021-09-18,40695299.0,662611.0
United States,2021-09-19,41732753.0,676201.0
United States,2021-09-20,41732753.0,676201.0
United States,2021-09-21,41732753.0,676201.0
United States,2021-09-22,41732753.0,676201.0
United States,2021-09-23,41732753.0,676201.0
United States,2021-09-24,41732753.0,676201.0
United States,2021-09-25,41732753.0,676201.0
United States,2021-09-26,42585047.0,689585.0
United States,2021-09-27,42585047.0,689585.0
United States,2021-09-28,42585047.0,689585.0
United States,2021-09-29,42585047.0,689585.0
United States,2021-09-30,42585047.0,689585.0
United States,2021-10-01,42585047.0,689585.0
United States,2021-10-02,42585047.0,689585.0
United States,2021-10-03,43340735.0,702577.0
United States,2021-10-04,43340735.0,702577.0
United States,2021-10-05,43340735.0,702577.0
United States,2021-10-06,43340735.0,702577.0
United States,2021-10-07,43340735.0,702577.0
United States,2021-10-08,43340735.0,702577.0
United States,2021-10-09,43340735.0,702577.0
United States,2021-10-10,44022719.0,714261.0
United States,2021-10-11,44022719.0,714261.0
United States,2021-10-12,44022719.0,714261.0
United States,2021-10-13,44022719.0,714261.0
United States,2021-10-14,44022719.0,714261.0
United States,2021-10-15,44022719.0,714261.0
United States,2021-10-16,44022719.0,714261.0
United States,2021-10-17,44604956.0,724723.0
United States,2021-10-18,44604956.0,724723.0
United States,2021-10-19,44604956.0,724723.0
United States,2021-10-20,44604956.0,724723.0
United States,2021-10-21,44604956.0,724723.0
United States,2021-10-22,44604956.0,724723.0
United States,2021-10-23,44604956.0,724723.0
United States,2021-10-24,45113499.0,735814.0
United States,2021-10-25,45113499.0,735814.0
United States,2021-10-26,45113499.0,735814.0
United States,2021-10-27,45113499.0,735814.0
United States,2021-10-28,45113499.0,735814.0
United States,2021-10-29,45113499.0,735814.0
United States,2021-10-30,45113499.0,735814.0
United States,2021-10-31,45639685.0,744729.0
United States,2021-11-01,45639685.0,744729.0
United States,2021-11-02,45639685.0,744729.0
United States,2021-11-03,45639685.0,744729.0
United States,2021-11-04,45639685.0,744729.0
United States,2021-11-05,45639685.0,744729.0
United States,2021-11-06,45639685.0,744729.0
United States,2021-11-07,46149896.0,752136.0
United States,2021-11-08,46149896.0,752136.0
United States,2021-11-09,46149896.0,752136.0
United States,2021-11-10,46149896.0,752136.0
United States,2021-11-11,46149896.0,752136.0
United States,2021-11-12,46149896.0,752136.0
United States,2021-11-13,46149896.0,752136.0
United States,2021-11-14,46707076.0,759665.0
United States,2021-11-15,46707076.0,759665.0
United States,2021-11-16,46707076.0,759665.0
United States,2021-11-17,46707076.0,759665.0
United States,2021-11-18,46707076.0,759665.0
United States,2021-11-19,46707076.0,759665.0
United States,2021-11-20,46707076.0,759665.0
United States,2021-11-21,47383952.0,769941.0
United States,2021-11-22,47383952.0,769941.0
United States,2021-11-23,47383952.0,769941.0
United States,2021-11-24,47383952.0,769941.0
United States,2021-11-25,47383952.0,769941.0
United States,2021-11-26,47383952.0,769941.0
United States,2021-11-27,47383952.0,769941.0
United States,2021-11-28,47976346.0,775631.0
United States,2021-11-29,47976346.0,775631.0
United States,2021-11-30,47976346.0,775631.0
United States,2021-12-01,47976346.0,775631.0
United States,2021-12-02,47976346.0,775631.0
United States,2021-12-03,47976346.0,775631.0
United States,2021-12-04,47976346.0,775631.0
United States,2021-12-05,48727363.0,783935.0
United States,2021-12-06,48727363.0,783935.0
United States,2021-12-07,48727363.0,783935.0
United States,2021-12-08,48727363.0,783935.0
United States,2021-12-09,48727363.0,783935.0
United States,2021-12-10,48727363.0,783935.0
United States,2021-12-11,48727363.0,783935.0
United States,2021-12-12,49562332.0,792521.0
United States,2021-12-13,49562332.0,792521.0
United States,2021-12-14,49562332.0,792521.0
United States,2021-12-15,49562332.0,792521.0
United States,2021-12-16,49562332.0,792521.0
United States,2021-12-17,49562332.0,792521.0
United States,2021-12-18,49562332.0,792521.0
United States,2021-12-19,50461441.0,801586.0
United States,2021-12-20,50461441.0,801586.0
United States,2021-12-21,50461441.0,801586.0
United States,2021-12-22,50461441.0,801586.0
United States,2021-12-23,50461441.0,801586.0
United States,2021-12-24,50461441.0,801586.0
United States,2021-12-25,50461441.0,801586.0
United States,2021-12-26,51878860.0,812587.0
United States,2021-12-27,51878860.0,812587.0
United States,2021-12-28,51878860.0,812587.0
United States,2021-12-29,51878860.0,812587.0
United States,2021-12-30,51878860.0,812587.0
United States,2021-12-31,51878860.0,812587.0
United States,2022-01-01,51878860.0,812587.0
United States,2022-01-02,54590898.0,821733.0
United States,2022-01-03,54590898.0,821733.0
United States,2022-01-04,54590898.0,821733.0
United States,2022-01-05,54590898.0,821733.0
United States,2022-01-06,54590898.0,821733.0
United States,2022-01-07,54590898.0,821733.0
United States,2022-01-08,54590898.0,821733.0
United States,2022-01-09,59273795.0,833449.0
United States,2022-01-10,59273795.0,833449.0
United States,2022-01-11,59273795.0,833449.0
United States,2022-01-12,59273795.0,833449.0
United States,2022-01-13,59273795.0,833449.0
United States,2022-01-14,59273795.0,833449.0
United States,2022-01-15,59273795.0,833449.0
United States,2022-01-16,64924728.0,847829.0
United States,2022-01-17,64924728.0,847829.0
United States,2022-01-18,64924728.0,847829.0
United States,2022-01-19,64924728.0,847829.0
United States,2022-01-20,64924728.0,847829.0
United States,2022-01-21,64924728.0,847829.0
United States,2022-01-22,64924728.0,847829.0
United States,2022-01-23,69967616.0,864137.0
United States,2022-01-24,69967616.0,864137.0
United States,2022-01-25,69967616.0,864137.0
United States,2022-01-26,69967616.0,864137.0
United States,2022-01-27,69967616.0,864137.0
United States,2022-01-28,69967616.0,864137.0
United States,2022-01-29,69967616.0,864137.0
United States,2022-01-30,73756878.0,882540.0
United States,2022-01-31,73756878.0,882540.0
United States,2022-02-01,73756878.0,882540.0
United States,2022-02-02,73756878.0,882540.0
United States,2022-02-03,73756878.0,882540.0
United States,2022-02-04,73756878.0,882540.0
United States,2022-02-05,73756878.0,882540.0
United States,2022-02-06,75945588.0,901194.0
United States,2022-02-07,75945588.0,901194.0
United States,2022-02-08,75945588.0,901194.0
United States,2022-02-09,75945588.0,901194.0
United States,2022-02-10,75945588.0,901194.0
United States,2022-02-11,75945588.0,901194.0
United States,2022-02-12,75945588.0,901194.0
United States,2022-02-13,77167700.0,918744.0
United States,2022-02-14,77167700.0,918744.0
United States,2022-02-15,77167700.0,918744.0
United States,2022-02-16,77167700.0,918744.0
United States,2022-02-17,77167700.0,918744.0
United States,2022-02-18,77167700.0,918744.0
United States,2022-02-19,77167700.0,918744.0
United States,2022-02-20,77875856.0,934116.0
United States,2022-02-21,77875856.0,934116.0
United States,2022-02-22,77875856.0,934116.0
United States,2022-02-23,77875856.0,934116.0
United States,2022-02-24,77875856.0,934116.0
United States,2022-02-25,77875856.0,934116.0
United States,2022-02-26,77875856.0,934116.0
United States,2022-02-27,78334128.0,947162.0
United States,2022-02-28,78334128.0,947162.0
United States,2022-03-01,78334128.0,947162.0
United States,2022-03-02,78334128.0,947162.0
United States,2022-03-03,78334128.0,947162.0
United States,2022-03-04,78334128.0,947162.0
United States,2022-03-05,78334128.0,947162.0
United States,2022-03-06,78666637.0,956840.0
United States,2022-03-07,78666637.0,956840.0
United States,2022-03-08,78666637.0,956840.0
United States,2022-03-09,78666637.0,956840.0
United States,2022-03-10,78666637.0,956840.0
United States,2022-03-11,78666637.0,956840.0
United States,2022-03-12,78666637.0,956840.0
United States,2022-03-13,78900969.0,965446.0
United States,2022-03-14,78900969.0,965446.0
United States,2022-03-15,78900969.0,965446.0
United States,2022-03-16,78900969.0,965446.0
United States,2022-03-17,78900969.0,965446.0
United States,2022-03-18,78900969.0,965446.0
United States,2022-03-19,78900969.0,965446.0
United States,2022-03-20,79109709.0,968691.0
United States,2022-03-21,79109709.0,968691.0
United States,2022-03-22,79109709.0,968691.0
United States,2022-03-23,79109709.0,968691.0
United States,2022-03-24,79109709.0,968691.0
United States,2022-03-25,79109709.0,968691.0
United States,2022-03-26,79109709.0,968691.0
United States,2022-03-27,79303178.0,973682.0
United States,2022-03-28,79303178.0,973682.0
United States,2022-03-29,79303178.0,973682.0
United States,2022-03-30,79303178.0,973682.0
United States,2022-03-31,79303178.0,973682.0
United States,2022-04-01,79303178.0,973682.0
United States,2022-04-02,79303178.0,973682.0
United States,2022-04-03,79497642.0,977854.0
United States,2022-04-04,79497642.0,977854.0
United States,2022-04-05,79497642.0,977854.0
United States,2022-04-06,79497642.0,977854.0
United States,2022-04-07,79497642.0,977854.0
United States,2022-04-08,79497642.0,977854.0
United States,2022-04-09,79497642.0,977854.0
United States,2022-04-10,79698834.0,981321.0
United States,2022-04-11,79698834.0,981321.0
United States,2022-04-12,79698834.0,981321.0
United States,2022-04-13,79698834.0,981321.0
United States,2022-04-14,79698834.0,981321.0
United States,2022-04-15,79698834.0,981321.0
United States,2022-04-16,79698834.0,981321.0
United States,2022-04-17,79946773.0,984444.0
United States,2022-04-18,79946773.0,984444.0
United States,2022-04-19,79946773.0,984444.0
United States,2022-04-20,79946773.0,984444.0
United States,2022-04-21,79946773.0,984444.0
United States,2022-04-22,79946773.0,984444.0
United States,2022-04-23,79946773.0,984444.0
United States,2022-04-24,80247494.0,986887.0
United States,2022-04-25,80247494.0,986887.0
United States,2022-04-26,80247494.0,986887.0
United States,2022-04-27,80247494.0,986887.0
United States,2022-04-28,80247494.0,986887.0
United States,2022-04-29,80247494.0,986887.0
United States,2022-04-30,80247494.0,986887.0
United States,2022-05-01,80626043.0,989129.0
United States,2022-05-02,80626043.0,989129.0
United States,2022-05-03,80626043.0,989129.0
United States,2022-05-04,80626043.0,989129.0
United States,2022-05-05,80626043.0,989129.0
United States,2022-05-06,80626043.0,989129.0
United States,2022-05-07,80626043.0,989129.0
United States,2022-05-08,81091701.0,991770.0
United States,2022-05-09,81091701.0,991770.0
United States,2022-05-10,81091701.0,991770.0
United States,2022-05-11,81091701.0,991770.0
United States,2022-05-12,81091701.0,991770.0
United States,2022-05-13,81091701.0,991770.0
United States,2022-05-14,81091701.0,991770.0
United States,2022-05-15,81696656.0,993736.0
United States,2022-05-16,81696656.0,993736.0
United States,2022-05-17,81696656.0,993736.0
United States,2022-05-18,81696656.0,993736.0
United States,2022-05-19,81696656.0,993736.0
United States,2022-05-20,81696656.0,993736.0
United States,2022-05-21,81696656.0,993736.0
United States,2022-05-22,82431151.0,995817.0
United States,2022-05-23,82431151.0,995817.0
United States,2022-05-24,82431151.0,995817.0
United States,2022-05-25,82431151.0,995817.0
United States,2022-05-26,82431151.0,995817.0
United States,2022-05-27,82431151.0,995817.0
United States,2022-05-28,82431151.0,995817.0
United States,2022-05-29,83171871.0,998446.0
United States,2022-05-30,83171871.0,998446.0
United States,2022-05-31,83171871.0,998446.0
United States,2022-06-01,83171871.0,998446.0
United States,2022-06-02,83171871.0,998446.0
United States,2022-06-03,83171871.0,998446.0
United States,2022-06-04,83171871.0,998446.0
United States,2022-06-05,83847498.0,1000425.0
United States,2022-06-06,83847498.0,1000425.0
United States,2022-06-07,83847498.0,1000425.0
United States,2022-06-08,83847498.0,1000425.0
United States,2022-06-09,83847498.0,1000425.0
United States,2022-06-10,83847498.0,1000425.0
United States,2022-06-11,83847498.0,1000425.0
United States,2022-06-12,84588542.0,1002709.0
United States,2022-06-13,84588542.0,1002709.0
United States,2022-06-14,84588542.0,1002709.0
United States,2022-06-15,84588542.0,1002709.0
United States,2022-06-16,84588542.0,1002709.0
United States,2022-06-17,84588542.0,1002709.0
United States,2022-06-18,84588542.0,1002709.0
United States,2022-06-19,85260798.0,1004911.0
United States,2022-06-20,85260798.0,1004911.0
United States,2022-06-21,85260798.0,1004911.0
United States,2022-06-22,85260798.0,1004911.0
United States,2022-06-23,85260798.0,1004911.0
United States,2022-06-24,85260798.0,1004911.0
